YEAR,REGION,SPECIES_CD,density,var,n,nm,N,NM
2003,FLA KEYS,XYR SPLE,0.24938294490237856,0.013041728895561254,237,434,16893,3823793.000748641
2004,FLA KEYS,ABU SAXA,1.8942306430274298,0.3124226721219521,127,244,16771,3796177.8497339403
2004,FLA KEYS,ACA POLY,0.012245111035629908,4.4486474261880616e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,ACA QUAD,0.007348249980945041,2.0685917990548387e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,ACA SOLA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,AHL EGMO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ALB VULP,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ALU MONO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ALU SCHO,0.00795243310771845,5.393338712107754e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,ALU SCRI,0.07498218923072936,5.92696841527869e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,ALU SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,AMB PINO,0.014689744045098334,2.1602324453654607e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,ANT OCEL,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,APO AURO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,APO BINO,0.004992654300059735,2.493713772088391e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,APO MACU,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,APO PHEN,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,APO PSEU,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,APO QUAD,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,APO TOWN,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ARC PROB,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ARC RHOM,0.004992654300059735,2.493713772088391e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,AST GUTT,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,AST PUNC,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,AST SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,AST STEL,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,AUL MACU,0.10387682389562737,5.322244053725734e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,BAL CAPR,0.1405357046184608,0.0025867829222461043,127,244,16771,3796177.8497339403
2004,FLA KEYS,BAL SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,BAL VETU,0.033717880414737104,8.650241205706522e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,BOT LUNA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,BOT OCEL,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,BRO BARB,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAL BAJO,0.003987384649789196,1.5265830821962206e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAL CALA,0.4071530677028603,0.00956062384154336,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAL NODO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAL PENN,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAL PROR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAL SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAN MACR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAN PULL,0.011537850827392964,6.517862143894791e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAN ROST,0.48292809209687415,0.0023929745288773755,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAN SUFF,0.03192240118258901,3.0851578031210766e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,CAR HIPP,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CEN ARGI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHA CAPI,0.5805205110026112,0.01769193939755204,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHA FABE,0.04547423563761692,5.548151202503414e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHA OCEL,0.5533537015701921,0.004557028186158863,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHA SEDE,0.5844071439915872,0.00701366268158793,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHA STRI,0.14438991943405535,0.001309789795727794,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHI ANTE,8.593302945993409e-4,7.383361890009645e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHI SCHO,0.09524708956687396,0.007765675297831037,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHR CYAN,1.6395961753415764,0.07008732378956678,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHR ENCH,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHR INSO,0.15457800505039007,0.006949866537212829,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHR MULT,1.3385720667483387,0.43431368849949514,127,244,16771,3796177.8497339403
2004,FLA KEYS,CHR SCOT,0.740414639482405,0.06339660300731131,127,244,16771,3796177.8497339403
2004,FLA KEYS,CLE PARR,1.8684709339477588,0.23581897206286392,127,244,16771,3796177.8497339403
2004,FLA KEYS,DIO HOLO,0.02623434096790621,1.6707870746408385e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,DIO HYST,0.04972708801774792,2.570730938817613e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,DIO SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,DIP ARGE,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,DIP HOLB,0.002430244340677134,3.5085016495582607e-6,127,244,16771,3796177.8497339403
2004,FLA KEYS,DOR MEGA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ECH NEUC,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ELO SAUR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,EMM ATLA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ENC NIGR,8.701829160007105e-5,7.560804542360225e-9,127,244,16771,3796177.8497339403
2004,FLA KEYS,EQU LANC,0.0038891982622591545,1.3548712317266117e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,EQU PUNC,0.007869005571012319,4.8706211529220807e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,EUC ARGE,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,EUC GULA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,FIS TABA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,GER CINE,0.03642367557657915,6.208883712959829e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,GRA LORE,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,GYM FUNE,0.0024592156166320196,1.3069515618897961e-6,127,244,16771,3796177.8497339403
2004,FLA KEYS,GYM MILI,0.014863780628298476,2.1493360221655323e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,GYM MORI,0.025573055896266694,9.439900424235319e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,GYM NIGR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,GYM SAXI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,GYM VICI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL BIVI,2.8723690549443996,0.1104018215187558,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL CAUD,0.0036724360112745835,1.350145278353413e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL CYAN,0.1017265787022491,0.008489844732987297,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL GARN,3.780502890451494,0.4709753691674646,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL MACU,2.089504343411914,0.08365008736148966,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL PICT,0.009854837967073803,5.238597367568096e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL POEY,0.06969753963444354,4.6183509261972993e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,HAL RADI,0.15950031689091723,8.005139601278736e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,HET CRUE,0.2315802309612833,0.05174022519881312,127,244,16771,3796177.8497339403
2004,FLA KEYS,HET LONG,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,HIP EREC,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,HOL ADSC,0.12359789437002074,7.99674742956497e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,HOL BERM,0.2016516711693621,0.0017203253647201666,127,244,16771,3796177.8497339403
2004,FLA KEYS,HOL CILI,0.33169884727365895,0.002522475050367042,127,244,16771,3796177.8497339403
2004,FLA KEYS,HOL RUFU,0.056362152199376805,7.50617436752408e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,HOL SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,HOL TOWN,0.01578488370354824,6.376874887159316e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,HOL TRIC,0.4543449836588658,0.004290261576597293,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAB BUCC,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAB FILA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAB GOBI,0.0034613284924064533,1.199007863391937e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAB SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAC BICA,0.002711785714700253,1.5772178371051724e-6,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAC TRIG,0.01222513143308739,6.777709349494644e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAC TRIQ,0.0603070661854495,2.0698308121836964e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,LAG RHOM,0.003798417490479291,1.4426982068193416e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,MAL PLUM,0.06977628421421708,4.922780026895407e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,MAN BIRO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,MIC CHRY,0.28674901147098125,0.008629492239306725,127,244,16771,3796177.8497339403
2004,FLA KEYS,MON CILI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,MON TUCK,0.015373535085841957,8.180269912481455e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,MUL MART,0.5712981145902892,0.07293110458740228,127,244,16771,3796177.8497339403
2004,FLA KEYS,MUR RETI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYR JACO,1.740365832001421e-4,3.02432181694409e-8,127,244,16771,3796177.8497339403
2004,FLA KEYS,NEO MARI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ODO DENT,0.01854586796860137,1.3054231249808024e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,OGC SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,OPI AURI,0.32291763760649234,0.01116004844215469,127,244,16771,3796177.8497339403
2004,FLA KEYS,OPI MACR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,OPI SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,OPI WHIT,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,ORT CHRY,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,PAG PAGR,8.701829160007105e-5,7.560804542360225e-9,127,244,16771,3796177.8497339403
2004,FLA KEYS,PAR ACUM,0.040298624617364366,2.279009670283573e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,PAR ALBI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,PAR BAIR,8.593302945993409e-4,7.383361890009645e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,PAR UMBR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,PEM SCHO,0.2092835103219843,0.03636883134050006,127,244,16771,3796177.8497339403
2004,FLA KEYS,PHA XENU,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,POM ARCU,0.8883397193521818,0.008097791764009713,127,244,16771,3796177.8497339403
2004,FLA KEYS,POM PARU,0.1734952517985518,0.0011560495019081372,127,244,16771,3796177.8497339403
2004,FLA KEYS,PRI AREN,0.0075616342735337376,5.405307066786851e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,PRI OPHR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,PRO ACUL,0.007344872022549167,5.400581113413652e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,PSE MACU,0.6713584123245974,0.020484752340717984,127,244,16771,3796177.8497339403
2004,FLA KEYS,REM REMO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SAR CORU,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SAR VEXI,2.610548748002131e-4,3.675662323911928e-8,127,244,16771,3796177.8497339403
2004,FLA KEYS,SCO CARI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SCO PLUM,0.007133764503681037,2.54915314174535e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,SER PHOE,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPH SPEN,0.018839997182157703,1.4107783162509434e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPH TEST,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE ADUS,0.14446833766273423,0.002108394576727959,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE DIEN,0.020763075931523704,1.743938767920292e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE HISP,8.593302945993409e-4,7.383361890009645e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE LEUC,0.26333837229488405,0.006437977845765316,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE PART,22.299813829065137,4.560747405294711,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE PLAN,0.5197552728124563,0.0086613795089929,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,STE VARI,0.7253175757485931,0.007656806543653314,127,244,16771,3796177.8497339403
2004,FLA KEYS,SYA MICR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SYN FOET,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SYN INTE,0.007344872022549167,2.5928310545532235e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,SYN SCOV,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SYN SYNO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,THA BIFA,19.954578734213214,4.1036807204944274,127,244,16771,3796177.8497339403
2004,FLA KEYS,XYR MART,0.0642542954461222,5.663617684781339e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,XYR NOVA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,XYR SPE.,0.015078844673943236,8.220407688001037e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,XYR SPLE,0.18465683528988555,0.005964966388282775,127,244,16771,3796177.8497339403
2005,FLA KEYS,ABU SAXA,0.8589969709572337,0.030533370123348866,256,498,16893,3823793.000748641
2005,FLA KEYS,ACA POLY,0.022130907019517067,2.91811384416864e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,ACA QUAD,0.026383017066146833,6.336422590449925e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,ACA SOLA,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,AHL EGMO,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ALB VULP,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ALU MONO,0.0033502925015136548,1.1231872958457468e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,ALU SCHO,0.0016751462507568274,2.807968239614367e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,ALU SCRI,0.09645519001045398,5.673583321888693e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,ALU SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,AMB PINO,7.953338490880056e-4,3.145227760623186e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,ANT OCEL,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,APO AURO,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,APO BINO,0.0013701434519228872,1.297188546637625e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,APO MACU,0.0035445297595495277,5.554493872184042e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,APO PHEN,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,APO PSEU,0.021515172475627318,1.5430966399809532e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,APO QUAD,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,APO TOWN,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ARC PROB,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ARC RHOM,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,AST GUTT,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,AST PUNC,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,AST SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,AST STEL,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,AUL MACU,0.17274923471032458,4.5907916052429534e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,BAL CAPR,0.06445489290522424,6.525950215500836e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,BAL SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,BAL VETU,0.004538928024099396,1.0910214333936693e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,BOT LUNA,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,BOT OCEL,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,BRO BARB,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CAL BAJO,0.010909799827170804,4.032091262105965e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,CAL CALA,0.4520438022776782,0.003748334323599912,256,498,16893,3823793.000748641
2005,FLA KEYS,CAL NODO,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CAL PENN,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CAL PROR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CAL SPE.,0.003002501035932043,7.953132310950368e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,CAN MACR,0.00321770358531147,3.875398195814776e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,CAN PULL,0.004461382245202109,1.2332297636541173e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,CAN ROST,0.47949865715340917,0.0014633648220779675,256,498,16893,3823793.000748641
2005,FLA KEYS,CAN SUFF,0.022012515159082195,2.9208996797472207e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,CAR HIPP,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CEN ARGI,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CHA CAPI,0.6567719661973547,0.004849929703006321,256,498,16893,3823793.000748641
2005,FLA KEYS,CHA FABE,0.24362949417585875,0.03014000818191237,256,498,16893,3823793.000748641
2005,FLA KEYS,CHA OCEL,0.564011529325801,0.002132144071755013,256,498,16893,3823793.000748641
2005,FLA KEYS,CHA SEDE,0.6693559478635671,0.0051591562128486,256,498,16893,3823793.000748641
2005,FLA KEYS,CHA STRI,0.17373084588336454,9.375321639070535e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,CHI ANTE,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CHI SCHO,0.001500315372415018,2.324824532436024e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,CHR CYAN,1.242973398369663,0.05490097585156798,256,498,16893,3823793.000748641
2005,FLA KEYS,CHR ENCH,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,CHR INSO,0.7551189426535023,0.08746776387877467,256,498,16893,3823793.000748641
2005,FLA KEYS,CHR MULT,0.7616975962667576,0.051717874373777936,256,498,16893,3823793.000748641
2005,FLA KEYS,CHR SCOT,1.1962097896142079,0.09269430040128684,256,498,16893,3823793.000748641
2005,FLA KEYS,CLE PARR,3.0286674068688053,0.684577716540008,256,498,16893,3823793.000748641
2005,FLA KEYS,DIO HOLO,0.014038733448392385,3.0125840773943448e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,DIO HYST,0.03069180738815524,8.293190163613901e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,DIO SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,DIP ARGE,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,DIP HOLB,5.179660214289942e-4,2.6815334065694835e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,DOR MEGA,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ECH NEUC,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ELO SAUR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,EMM ATLA,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ENC NIGR,0.0033502925015136548,1.1231872958457468e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,EQU LANC,0.0016751462507568274,2.807968239614367e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,EQU PUNC,0.029409993101306757,1.4603014917498506e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,EUC ARGE,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,EUC GULA,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,FIS TABA,7.50157686207509e-5,5.8120613310900605e-9,256,498,16893,3823793.000748641
2005,FLA KEYS,GER CINE,0.0031494670791701327,4.134093207559261e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,GRA LORE,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,GYM FUNE,0.02023823401976119,6.938671356820144e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,GYM MILI,0.011256958470439327,3.118664165725487e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,GYM MORI,0.034929830100221444,8.467290221915139e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,GYM NIGR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,GYM SAXI,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,GYM VICI,0.005025438752270482,1.3734599902078797e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL BIVI,4.977361172932539,0.18821366431481326,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL CAUD,0.0034613284924064533,5.640581734768778e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL CYAN,0.008826308945333025,2.3972756423253993e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL GARN,3.8863485111704272,0.09459712089342535,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL MACU,2.1496626466887845,0.054484771244351596,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL PICT,0.009538803709781567,2.5063897761685427e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL POEY,0.059811099564858486,1.5825607348574498e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,HAL RADI,0.13774361814131292,3.407994480921016e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,HET CRUE,0.24877223565325887,0.03330714610416501,256,498,16893,3823793.000748641
2005,FLA KEYS,HET LONG,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HIP EREC,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HOL ADSC,0.11300600842673851,6.388262345838781e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,HOL BERM,0.14312214133876833,4.7029090876455617e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,HOL CILI,0.25754182548498095,9.584050931964762e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,HOL RUFU,0.13782171506286434,0.0017774725288216787,256,498,16893,3823793.000748641
2005,FLA KEYS,HOL SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HOL TOWN,0.011510799137190634,5.5530159269096086e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,HOL TRIC,0.477205643952225,0.0042733407766903575,256,498,16893,3823793.000748641
2005,FLA KEYS,LAB BUCC,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,LAB FILA,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,LAB GOBI,0.003684958266737702,1.3756820493687734e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,LAB SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,LAC BICA,1.500315372415018e-4,1.1301465162701056e-8,256,498,16893,3823793.000748641
2005,FLA KEYS,LAC TRIG,0.005325540562667743,8.048002538609595e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,LAC TRIQ,0.11315046594649379,6.751522668201988e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,LAG RHOM,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,MAL PLUM,0.021129391601998195,6.602902649476767e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,MAN BIRO,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,MIC CHRY,0.10673508549507403,3.1413701423139366e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,MON CILI,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,MON TUCK,0.043092586015246286,2.7880010567459185e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,MUL MART,0.2526043949388035,0.013269905268731733,256,498,16893,3823793.000748641
2005,FLA KEYS,MUR RETI,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,MYR JACO,8.485019737385031e-4,1.4716839180279178e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,NEO MARI,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ODO DENT,0.16953583314988982,0.0026423065653054605,256,498,16893,3823793.000748641
2005,FLA KEYS,OGC SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,OPI AURI,0.13633610416495082,0.0015206962035435123,256,498,16893,3823793.000748641
2005,FLA KEYS,OPI MACR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,OPI SPE.,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,OPI WHIT,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,ORT CHRY,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,PAG PAGR,0.0010311963535192092,1.0650055688793865e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,PAR ACUM,0.17634915360211204,0.002088003673782521,256,498,16893,3823793.000748641
2005,FLA KEYS,PAR ALBI,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,PAR BAIR,0.004483410028652997,1.0723210142496114e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,PAR UMBR,0.004718757431968603,6.914070515234908e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,PEM SCHO,0.024292521353127972,5.29692983069347e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,PHA XENU,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,POM ARCU,0.8283441200746903,0.0039182876647697665,256,498,16893,3823793.000748641
2005,FLA KEYS,POM PARU,0.23132579341576054,9.054843427653773e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,PRI AREN,0.18091579508173736,0.027913487786972314,256,498,16893,3823793.000748641
2005,FLA KEYS,PRI OPHR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,PRO ACUL,0.00280826377789617,7.915241902881747e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,PSE MACU,0.7194143924264005,0.014574766842480576,256,498,16893,3823793.000748641
